,dataset,run,accuracy
2079,Meat,9,0.95
2080,Meat,10,0.95
2081,Meat,11,0.95
2082,Meat,12,0.95
2083,Meat,13,0.95
2084,Meat,14,0.95
2085,Meat,15,0.95
2086,Meat,16,0.95
2087,Meat,17,0.95
2088,Meat,18,0.95
2089,Meat,19,0.95
2090,Meat,20,0.9333333333333333
2091,Meat,21,0.95
2092,Meat,22,0.95
2093,Meat,23,0.95
2094,Meat,24,0.95
2095,Meat,25,0.95
2096,Meat,26,0.95
2097,Meat,27,0.95
2098,Meat,28,0.95
2099,Meat,29,0.95
2100,MedicalImages,0,0.8
2101,MedicalImages,1,0.8
2102,MedicalImages,2,0.7960526315789473
2103,MedicalImages,3,0.8
2104,MedicalImages,4,0.7973684210526316
2105,MedicalImages,5,0.7947368421052632
2106,MedicalImages,6,0.7960526315789473
2107,MedicalImages,7,0.7973684210526316
2108,MedicalImages,8,0.7973684210526316
2109,MedicalImages,9,0.7986842105263158
2110,MedicalImages,10,0.7907894736842105
2111,MedicalImages,11,0.7934210526315789
2112,MedicalImages,12,0.8
2113,MedicalImages,13,0.7973684210526316
2114,MedicalImages,14,0.7960526315789473
2115,MedicalImages,15,0.7986842105263158
2116,MedicalImages,16,0.7960526315789473
2117,MedicalImages,17,0.7947368421052632
2118,MedicalImages,18,0.7947368421052632
2119,MedicalImages,19,0.8013157894736842
2120,MedicalImages,20,0.7986842105263158
2121,MedicalImages,21,0.7973684210526316
2122,MedicalImages,22,0.7947368421052632
2123,MedicalImages,23,0.7960526315789473
2124,MedicalImages,24,0.7986842105263158
2125,MedicalImages,25,0.7907894736842105
2126,MedicalImages,26,0.7960526315789473
2127,MedicalImages,27,0.8
2128,MedicalImages,28,0.8
2129,MedicalImages,29,0.8052631578947368
2130,MelbournePedestrian,0,0.9446494464944649
2131,MelbournePedestrian,1,0.9425994259942599
2132,MelbournePedestrian,2,0.9372693726937269
2133,MelbournePedestrian,3,0.9446494464944649
2134,MelbournePedestrian,4,0.939319393193932
2135,MelbournePedestrian,5,0.9446494464944649
2136,MelbournePedestrian,6,0.940959409594096
2137,MelbournePedestrian,7,0.940549405494055
2138,MelbournePedestrian,8,0.9442394423944239
2139,MelbournePedestrian,9,0.9430094300943009
2140,MelbournePedestrian,10,0.9438294382943829
2141,MelbournePedestrian,11,0.9458794587945879
2142,MelbournePedestrian,12,0.940959409594096
2143,MelbournePedestrian,13,0.942189421894219
2144,MelbournePedestrian,14,0.9384993849938499
2145,MelbournePedestrian,15,0.948339483394834
2146,MelbournePedestrian,16,0.940139401394014
2147,MelbournePedestrian,17,0.9425994259942599
2148,MelbournePedestrian,18,0.942189421894219
2149,MelbournePedestrian,19,0.9438294382943829
2150,MelbournePedestrian,20,0.940549405494055
2151,MelbournePedestrian,21,0.941369413694137
2152,MelbournePedestrian,22,0.9425994259942599
2153,MelbournePedestrian,23,0.940959409594096
2154,MelbournePedestrian,24,0.9434194341943419
2155,MelbournePedestrian,25,0.9438294382943829
2156,MelbournePedestrian,26,0.949569495694957
2157,MelbournePedestrian,27,0.9442394423944239
2158,MelbournePedestrian,28,0.9434194341943419
2159,MelbournePedestrian,29,0.9438294382943829
2160,MiddlePhalanxOutlineAgeGroup,0,0.5584415584415584
2161,MiddlePhalanxOutlineAgeGroup,1,0.564935064935065
2162,MiddlePhalanxOutlineAgeGroup,2,0.577922077922078
2163,MiddlePhalanxOutlineAgeGroup,3,0.538961038961039
2164,MiddlePhalanxOutlineAgeGroup,4,0.564935064935065
2165,MiddlePhalanxOutlineAgeGroup,5,0.551948051948052
2166,MiddlePhalanxOutlineAgeGroup,6,0.5844155844155844
2167,MiddlePhalanxOutlineAgeGroup,7,0.564935064935065
2168,MiddlePhalanxOutlineAgeGroup,8,0.6038961038961039
2169,MiddlePhalanxOutlineAgeGroup,9,0.538961038961039
2170,MiddlePhalanxOutlineAgeGroup,10,0.551948051948052
2171,MiddlePhalanxOutlineAgeGroup,11,0.5454545454545454
2172,MiddlePhalanxOutlineAgeGroup,12,0.5584415584415584
2173,MiddlePhalanxOutlineAgeGroup,13,0.551948051948052
2174,MiddlePhalanxOutlineAgeGroup,14,0.5454545454545454
2175,MiddlePhalanxOutlineAgeGroup,15,0.5714285714285714
2176,MiddlePhalanxOutlineAgeGroup,16,0.512987012987013
2177,MiddlePhalanxOutlineAgeGroup,17,0.564935064935065
2178,MiddlePhalanxOutlineAgeGroup,18,0.5584415584415584
2179,MiddlePhalanxOutlineAgeGroup,19,0.564935064935065
2180,MiddlePhalanxOutlineAgeGroup,20,0.5454545454545454
2181,MiddlePhalanxOutlineAgeGroup,21,0.525974025974026
2182,MiddlePhalanxOutlineAgeGroup,22,0.5844155844155844
2183,MiddlePhalanxOutlineAgeGroup,23,0.5844155844155844
2184,MiddlePhalanxOutlineAgeGroup,24,0.5454545454545454
2185,MiddlePhalanxOutlineAgeGroup,25,0.5844155844155844
2186,MiddlePhalanxOutlineAgeGroup,26,0.5454545454545454
2187,MiddlePhalanxOutlineAgeGroup,27,0.5454545454545454
2188,MiddlePhalanxOutlineAgeGroup,28,0.538961038961039
2189,MiddlePhalanxOutlineAgeGroup,29,0.564935064935065
2190,MiddlePhalanxOutlineCorrect,0,0.8281786941580757
2191,MiddlePhalanxOutlineCorrect,1,0.8556701030927835
2192,MiddlePhalanxOutlineCorrect,2,0.8281786941580757
2193,MiddlePhalanxOutlineCorrect,3,0.8247422680412371
2194,MiddlePhalanxOutlineCorrect,4,0.8350515463917526
2195,MiddlePhalanxOutlineCorrect,5,0.8350515463917526
2196,MiddlePhalanxOutlineCorrect,6,0.8350515463917526
2197,MiddlePhalanxOutlineCorrect,7,0.8281786941580757
2198,MiddlePhalanxOutlineCorrect,8,0.8316151202749141
2199,MiddlePhalanxOutlineCorrect,9,0.8316151202749141
2200,MiddlePhalanxOutlineCorrect,10,0.8350515463917526
2201,MiddlePhalanxOutlineCorrect,11,0.8419243986254296
2202,MiddlePhalanxOutlineCorrect,12,0.8316151202749141
2203,MiddlePhalanxOutlineCorrect,13,0.8316151202749141
2204,MiddlePhalanxOutlineCorrect,14,0.8316151202749141
2205,MiddlePhalanxOutlineCorrect,15,0.8384879725085911
2206,MiddlePhalanxOutlineCorrect,16,0.8419243986254296
2207,MiddlePhalanxOutlineCorrect,17,0.8419243986254296
2208,MiddlePhalanxOutlineCorrect,18,0.8281786941580757
2209,MiddlePhalanxOutlineCorrect,19,0.8213058419243986
2210,MiddlePhalanxOutlineCorrect,20,0.8281786941580757
2211,MiddlePhalanxOutlineCorrect,21,0.8316151202749141
2212,MiddlePhalanxOutlineCorrect,22,0.845360824742268
2213,MiddlePhalanxOutlineCorrect,23,0.8281786941580757
2214,MiddlePhalanxOutlineCorrect,24,0.8384879725085911
2215,MiddlePhalanxOutlineCorrect,25,0.8213058419243986
2216,MiddlePhalanxOutlineCorrect,26,0.8384879725085911
2217,MiddlePhalanxOutlineCorrect,27,0.8316151202749141
2218,MiddlePhalanxOutlineCorrect,28,0.8350515463917526
2219,MiddlePhalanxOutlineCorrect,29,0.8281786941580757
2220,MiddlePhalanxTW,0,0.538961038961039
2221,MiddlePhalanxTW,1,0.5714285714285714
2222,MiddlePhalanxTW,2,0.538961038961039
2223,MiddlePhalanxTW,3,0.564935064935065
2224,MiddlePhalanxTW,4,0.5324675324675324
2225,MiddlePhalanxTW,5,0.551948051948052
2226,MiddlePhalanxTW,6,0.538961038961039
2227,MiddlePhalanxTW,7,0.551948051948052
2228,MiddlePhalanxTW,8,0.5454545454545454
2229,MiddlePhalanxTW,9,0.538961038961039
2230,MiddlePhalanxTW,10,0.5194805194805194
2231,MiddlePhalanxTW,11,0.5714285714285714
2232,MiddlePhalanxTW,12,0.5584415584415584
2233,MiddlePhalanxTW,13,0.538961038961039
2234,MiddlePhalanxTW,14,0.538961038961039
2235,MiddlePhalanxTW,15,0.538961038961039
2236,MiddlePhalanxTW,16,0.5324675324675324
2237,MiddlePhalanxTW,17,0.5454545454545454
2238,MiddlePhalanxTW,18,0.5714285714285714
2239,MiddlePhalanxTW,19,0.538961038961039
2240,MiddlePhalanxTW,20,0.5324675324675324
2241,MiddlePhalanxTW,21,0.525974025974026
2242,MiddlePhalanxTW,22,0.551948051948052
2243,MiddlePhalanxTW,23,0.525974025974026
2244,MiddlePhalanxTW,24,0.5454545454545454
2245,MiddlePhalanxTW,25,0.5714285714285714
2246,MiddlePhalanxTW,26,0.551948051948052
2247,MiddlePhalanxTW,27,0.564935064935065
2248,MiddlePhalanxTW,28,0.551948051948052
2249,MiddlePhalanxTW,29,0.564935064935065
2250,MixedShapesRegularTrain,0,0.9748453608247423
2251,MixedShapesRegularTrain,1,0.9703092783505155
2252,MixedShapesRegularTrain,2,0.9703092783505155
2253,MixedShapesRegularTrain,3,0.9698969072164948
2254,MixedShapesRegularTrain,4,0.9715463917525773
2255,MixedShapesRegularTrain,5,0.971958762886598
2256,MixedShapesRegularTrain,6,0.9690721649484536
2257,MixedShapesRegularTrain,7,0.9744329896907217
2258,MixedShapesRegularTrain,8,0.9707216494845361
2259,MixedShapesRegularTrain,9,0.9698969072164948
2260,MixedShapesRegularTrain,10,0.971958762886598
2261,MixedShapesRegularTrain,11,0.9698969072164948
2262,MixedShapesRegularTrain,12,0.9694845360824742
2263,MixedShapesRegularTrain,13,0.9694845360824742
2264,MixedShapesRegularTrain,14,0.971958762886598
2265,MixedShapesRegularTrain,15,0.9698969072164948
2266,MixedShapesRegularTrain,16,0.9703092783505155
2267,MixedShapesRegularTrain,17,0.9715463917525773
2268,MixedShapesRegularTrain,18,0.9690721649484536
2269,MixedShapesRegularTrain,19,0.9707216494845361
2270,MixedShapesRegularTrain,20,0.9715463917525773
2271,MixedShapesRegularTrain,21,0.9715463917525773
2272,MixedShapesRegularTrain,22,0.9707216494845361
2273,MixedShapesRegularTrain,23,0.9694845360824742
2274,MixedShapesRegularTrain,24,0.9698969072164948
2275,MixedShapesRegularTrain,25,0.9715463917525773
2276,MixedShapesRegularTrain,26,0.971958762886598
2277,MixedShapesRegularTrain,27,0.9698969072164948
2278,MixedShapesRegularTrain,28,0.9707216494845361
2279,MixedShapesRegularTrain,29,0.9711340206185567
2280,MixedShapesSmallTrain,0,0.9360824742268041
2281,MixedShapesSmallTrain,1,0.9389690721649484
2282,MixedShapesSmallTrain,2,0.9385567010309278
2283,MixedShapesSmallTrain,3,0.9402061855670103
2284,MixedShapesSmallTrain,4,0.9360824742268041
2285,MixedShapesSmallTrain,5,0.9377319587628866
2286,MixedShapesSmallTrain,6,0.9397938144329897
2287,MixedShapesSmallTrain,7,0.9397938144329897
2288,MixedShapesSmallTrain,8,0.9385567010309278
2289,MixedShapesSmallTrain,9,0.937319587628866
2290,MixedShapesSmallTrain,10,0.9381443298969072
2291,MixedShapesSmallTrain,11,0.9369072164948453
2292,MixedShapesSmallTrain,12,0.9360824742268041
2293,MixedShapesSmallTrain,13,0.9393814432989691
2294,MixedShapesSmallTrain,14,0.9406185567010309
2295,MixedShapesSmallTrain,15,0.9410309278350516
2296,MixedShapesSmallTrain,16,0.937319587628866
2297,MixedShapesSmallTrain,17,0.9385567010309278
2298,MixedShapesSmallTrain,18,0.9393814432989691
2299,MixedShapesSmallTrain,19,0.9381443298969072
2300,MixedShapesSmallTrain,20,0.9402061855670103
2301,MixedShapesSmallTrain,21,0.9364948453608247
2302,MixedShapesSmallTrain,22,0.9385567010309278
2303,MixedShapesSmallTrain,23,0.9385567010309278
2304,MixedShapesSmallTrain,24,0.9352577319587629
2305,MixedShapesSmallTrain,25,0.9360824742268041
2306,MixedShapesSmallTrain,26,0.9385567010309278
2307,MixedShapesSmallTrain,27,0.937319587628866
2308,MixedShapesSmallTrain,28,0.9377319587628866
2309,MixedShapesSmallTrain,29,0.9389690721649484
2310,MoteStrain,0,0.9137380191693291
2311,MoteStrain,1,0.9193290734824281
2312,MoteStrain,2,0.9145367412140575
2313,MoteStrain,3,0.920926517571885
2314,MoteStrain,4,0.9177316293929713
2315,MoteStrain,5,0.9161341853035144
2316,MoteStrain,6,0.9137380191693291
2317,MoteStrain,7,0.9129392971246006
2318,MoteStrain,8,0.9193290734824281
2319,MoteStrain,9,0.9153354632587859
2320,MoteStrain,10,0.9185303514376997
2321,MoteStrain,11,0.9137380191693291
2322,MoteStrain,12,0.9161341853035144
2323,MoteStrain,13,0.9145367412140575
2324,MoteStrain,14,0.9097444089456869
2325,MoteStrain,15,0.9121405750798722
2326,MoteStrain,16,0.9137380191693291
2327,MoteStrain,17,0.9193290734824281
2328,MoteStrain,18,0.9177316293929713
2329,MoteStrain,19,0.9177316293929713
2330,MoteStrain,20,0.9145367412140575
2331,MoteStrain,21,0.9129392971246006
2332,MoteStrain,22,0.9129392971246006
2333,MoteStrain,23,0.9113418530351438
2334,MoteStrain,24,0.9185303514376997
2335,MoteStrain,25,0.9145367412140575
2336,MoteStrain,26,0.9137380191693291
2337,MoteStrain,27,0.9177316293929713
2338,MoteStrain,28,0.9153354632587859
2339,MoteStrain,29,0.9129392971246006
2340,NonInvasiveFetalECGThorax1,0,0.9587786259541985
2341,NonInvasiveFetalECGThorax1,1,0.9552162849872774
2342,NonInvasiveFetalECGThorax1,2,0.9577608142493639
2343,NonInvasiveFetalECGThorax1,3,0.9577608142493639
2344,NonInvasiveFetalECGThorax1,4,0.9516539440203562
2345,NonInvasiveFetalECGThorax1,5,0.956234096692112
2346,NonInvasiveFetalECGThorax1,6,0.9552162849872774
2347,NonInvasiveFetalECGThorax1,7,0.9592875318066157
2348,NonInvasiveFetalECGThorax1,8,0.9557251908396946
2349,NonInvasiveFetalECGThorax1,9,0.9582697201017811
2350,NonInvasiveFetalECGThorax1,10,0.9597964376590331
2351,NonInvasiveFetalECGThorax1,11,0.9577608142493639
2352,NonInvasiveFetalECGThorax1,12,0.9552162849872774
2353,NonInvasiveFetalECGThorax1,13,0.95470737913486
2354,NonInvasiveFetalECGThorax1,14,0.9572519083969465
2355,NonInvasiveFetalECGThorax1,15,0.9552162849872774
2356,NonInvasiveFetalECGThorax1,16,0.95470737913486
2357,NonInvasiveFetalECGThorax1,17,0.9582697201017811
2358,NonInvasiveFetalECGThorax1,18,0.9536895674300254
2359,NonInvasiveFetalECGThorax1,19,0.9511450381679389
2360,NonInvasiveFetalECGThorax1,20,0.9567430025445293
2361,NonInvasiveFetalECGThorax1,21,0.9592875318066157
2362,NonInvasiveFetalECGThorax1,22,0.9557251908396946
2363,NonInvasiveFetalECGThorax1,23,0.9531806615776082
2364,NonInvasiveFetalECGThorax1,24,0.9557251908396946
2365,NonInvasiveFetalECGThorax1,25,0.9541984732824428
2366,NonInvasiveFetalECGThorax1,26,0.9557251908396946
2367,NonInvasiveFetalECGThorax1,27,0.956234096692112
2368,NonInvasiveFetalECGThorax1,28,0.9572519083969465
2369,NonInvasiveFetalECGThorax1,29,0.956234096692112
2370,NonInvasiveFetalECGThorax2,0,0.9659033078880407
2371,NonInvasiveFetalECGThorax2,1,0.9674300254452927
2372,NonInvasiveFetalECGThorax2,2,0.9699745547073791
2373,NonInvasiveFetalECGThorax2,3,0.9699745547073791
2374,NonInvasiveFetalECGThorax2,4,0.9694656488549618
2375,NonInvasiveFetalECGThorax2,5,0.9694656488549618
2376,NonInvasiveFetalECGThorax2,6,0.9684478371501273
2377,NonInvasiveFetalECGThorax2,7,0.9679389312977099
2378,NonInvasiveFetalECGThorax2,8,0.9679389312977099
2379,NonInvasiveFetalECGThorax2,9,0.9689567430025445
2380,NonInvasiveFetalECGThorax2,10,0.9699745547073791
2381,NonInvasiveFetalECGThorax2,11,0.9704834605597964
2382,NonInvasiveFetalECGThorax2,12,0.9709923664122138
2383,NonInvasiveFetalECGThorax2,13,0.9679389312977099
2384,NonInvasiveFetalECGThorax2,14,0.9694656488549618
2385,NonInvasiveFetalECGThorax2,15,0.9684478371501273
2386,NonInvasiveFetalECGThorax2,16,0.9669211195928753
2387,NonInvasiveFetalECGThorax2,17,0.9674300254452927
2388,NonInvasiveFetalECGThorax2,18,0.9684478371501273
2389,NonInvasiveFetalECGThorax2,19,0.9684478371501273
2390,NonInvasiveFetalECGThorax2,20,0.9689567430025445
2391,NonInvasiveFetalECGThorax2,21,0.966412213740458
2392,NonInvasiveFetalECGThorax2,22,0.9674300254452927
2393,NonInvasiveFetalECGThorax2,23,0.9684478371501273
2394,NonInvasiveFetalECGThorax2,24,0.9689567430025445
2395,NonInvasiveFetalECGThorax2,25,0.9684478371501273
2396,NonInvasiveFetalECGThorax2,26,0.9694656488549618
2397,NonInvasiveFetalECGThorax2,27,0.9669211195928753
2398,NonInvasiveFetalECGThorax2,28,0.9669211195928753
2399,NonInvasiveFetalECGThorax2,29,0.9684478371501273
2400,OSULeaf,0,0.9421487603305785
2401,OSULeaf,1,0.9338842975206612
2402,OSULeaf,2,0.9338842975206612
2403,OSULeaf,3,0.9421487603305785
2404,OSULeaf,4,0.9421487603305785
2405,OSULeaf,5,0.9380165289256198
2406,OSULeaf,6,0.9380165289256198
2407,OSULeaf,7,0.9421487603305785
2408,OSULeaf,8,0.9462809917355371
2409,OSULeaf,9,0.9462809917355371
2410,OSULeaf,10,0.9421487603305785
2411,OSULeaf,11,0.9297520661157025
2412,OSULeaf,12,0.9421487603305785
2413,OSULeaf,13,0.9380165289256198
2414,OSULeaf,14,0.9380165289256198
2415,OSULeaf,15,0.9380165289256198
2416,OSULeaf,16,0.9462809917355371
2417,OSULeaf,17,0.9462809917355371
2418,OSULeaf,18,0.9421487603305785
2419,OSULeaf,19,0.9338842975206612
2420,OSULeaf,20,0.9462809917355371
2421,OSULeaf,21,0.9380165289256198
2422,OSULeaf,22,0.9338842975206612
2423,OSULeaf,23,0.9462809917355371
2424,OSULeaf,24,0.9421487603305785
2425,OSULeaf,25,0.9338842975206612
2426,OSULeaf,26,0.9380165289256198
2427,OSULeaf,27,0.9380165289256198
2428,OSULeaf,28,0.9380165289256198
2429,OSULeaf,29,0.9462809917355371
2430,OliveOil,0,0.9333333333333333
2431,OliveOil,1,0.9
2432,OliveOil,2,0.9333333333333333
2433,OliveOil,3,0.9
2434,OliveOil,4,0.9333333333333333
2435,OliveOil,5,0.9
2436,OliveOil,6,0.9333333333333333
2437,OliveOil,7,0.9333333333333333
2438,OliveOil,8,0.9
2439,OliveOil,9,0.9
2440,OliveOil,10,0.9333333333333333
2441,OliveOil,11,0.9
2442,OliveOil,12,0.9
2443,OliveOil,13,0.9333333333333333
2444,OliveOil,14,0.9333333333333333
2445,OliveOil,15,0.9
2446,OliveOil,16,0.9333333333333333
2447,OliveOil,17,0.9
2448,OliveOil,18,0.9
2449,OliveOil,19,0.9333333333333333
2450,OliveOil,20,0.9333333333333333
2451,OliveOil,21,0.9
2452,OliveOil,22,0.9333333333333333
2453,OliveOil,23,0.9333333333333333
2454,OliveOil,24,0.9333333333333333
2455,OliveOil,25,0.9
2456,OliveOil,26,0.9333333333333333
2457,OliveOil,27,0.9333333333333333
2458,OliveOil,28,0.9
2459,OliveOil,29,0.9
2460,PLAID,0,0.7243947858472998
2461,PLAID,1,0.7188081936685289
2462,PLAID,2,0.8044692737430168
2463,PLAID,3,0.8175046554934823
2464,PLAID,4,0.7337057728119181
2465,PLAID,5,0.813780260707635
2466,PLAID,6,0.7262569832402235
2467,PLAID,7,0.7337057728119181
2468,PLAID,8,0.7225325884543762
2469,PLAID,9,0.819366852886406
2470,PLAID,10,0.7932960893854749
2471,PLAID,11,0.7299813780260708
2472,PLAID,12,0.7225325884543762
2473,PLAID,13,0.7411545623836127
2474,PLAID,14,0.7318435754189944
2475,PLAID,15,0.7392923649906891
2476,PLAID,16,0.7355679702048417
2477,PLAID,17,0.8156424581005587
2478,PLAID,18,0.7299813780260708
2479,PLAID,19,0.8212290502793296
2480,PLAID,20,0.7430167597765364
2481,PLAID,21,0.7337057728119181
2482,PLAID,22,0.7150837988826816
2483,PLAID,23,0.8119180633147114
2484,PLAID,24,0.7132216014897579
2485,PLAID,25,0.74487895716946
2486,PLAID,26,0.7318435754189944
2487,PLAID,27,0.7374301675977654
2488,PLAID,28,0.7206703910614525
2489,PLAID,29,0.7188081936685289
2490,PhalangesOutlinesCorrect,0,0.8321678321678322
2491,PhalangesOutlinesCorrect,1,0.837995337995338
2492,PhalangesOutlinesCorrect,2,0.8438228438228438
2493,PhalangesOutlinesCorrect,3,0.8251748251748252
2494,PhalangesOutlinesCorrect,4,0.8426573426573427
2495,PhalangesOutlinesCorrect,5,0.8321678321678322
2496,PhalangesOutlinesCorrect,6,0.8368298368298368
2497,PhalangesOutlinesCorrect,7,0.8321678321678322
2498,PhalangesOutlinesCorrect,8,0.8321678321678322
2499,PhalangesOutlinesCorrect,9,0.8344988344988346
2500,PhalangesOutlinesCorrect,10,0.8391608391608392
2501,PhalangesOutlinesCorrect,11,0.8368298368298368
2502,PhalangesOutlinesCorrect,12,0.8473193473193473
2503,PhalangesOutlinesCorrect,13,0.8438228438228438
2504,PhalangesOutlinesCorrect,14,0.8263403263403264
2505,PhalangesOutlinesCorrect,15,0.8193473193473193
2506,PhalangesOutlinesCorrect,16,0.8438228438228438
2507,PhalangesOutlinesCorrect,17,0.8286713286713286
2508,PhalangesOutlinesCorrect,18,0.8263403263403264
2509,PhalangesOutlinesCorrect,19,0.8438228438228438
2510,PhalangesOutlinesCorrect,20,0.8461538461538461
2511,PhalangesOutlinesCorrect,21,0.8438228438228438
2512,PhalangesOutlinesCorrect,22,0.8543123543123543
2513,PhalangesOutlinesCorrect,23,0.8403263403263403
2514,PhalangesOutlinesCorrect,24,0.8333333333333334
2515,PhalangesOutlinesCorrect,25,0.8368298368298368
2516,PhalangesOutlinesCorrect,26,0.8403263403263403
2517,PhalangesOutlinesCorrect,27,0.8473193473193473
2518,PhalangesOutlinesCorrect,28,0.8391608391608392
2519,PhalangesOutlinesCorrect,29,0.8275058275058275
2520,Phoneme,0,0.28322784810126583
2521,Phoneme,1,0.27848101265822783
2522,Phoneme,2,0.285337552742616
2523,Phoneme,3,0.28322784810126583
2524,Phoneme,4,0.2842827004219409
2525,Phoneme,5,0.28217299578059074
2526,Phoneme,6,0.274789029535865
2527,Phoneme,7,0.28375527426160335
2528,Phoneme,8,0.274789029535865
2529,Phoneme,9,0.2842827004219409
2530,Phoneme,10,0.26951476793248946
2531,Phoneme,11,0.2779535864978903
2532,Phoneme,12,0.2790084388185654
2533,Phoneme,13,0.2790084388185654
2534,Phoneme,14,0.27531645569620256
2535,Phoneme,15,0.27637130801687765
2536,Phoneme,16,0.28164556962025317
2537,Phoneme,17,0.27848101265822783
2538,Phoneme,18,0.27742616033755274
2539,Phoneme,19,0.2732067510548523
2540,Phoneme,20,0.2758438818565401
2541,Phoneme,21,0.2795358649789029
2542,Phoneme,22,0.2732067510548523
2543,Phoneme,23,0.27848101265822783
2544,Phoneme,24,0.2848101265822785
2545,Phoneme,25,0.28270042194092826
2546,Phoneme,26,0.29324894514767935
2547,Phoneme,27,0.2805907172995781
2548,Phoneme,28,0.28270042194092826
2549,Phoneme,29,0.2848101265822785
2550,PickupGestureWiimoteZ,0,0.78
2551,PickupGestureWiimoteZ,1,0.8
2552,PickupGestureWiimoteZ,2,0.8
2553,PickupGestureWiimoteZ,3,0.8
2554,PickupGestureWiimoteZ,4,0.8
2555,PickupGestureWiimoteZ,5,0.8
2556,PickupGestureWiimoteZ,6,0.8
2557,PickupGestureWiimoteZ,7,0.78
2558,PickupGestureWiimoteZ,8,0.8
2559,PickupGestureWiimoteZ,9,0.78
2560,PickupGestureWiimoteZ,10,0.78
2561,PickupGestureWiimoteZ,11,0.8
2562,PickupGestureWiimoteZ,12,0.8
2563,PickupGestureWiimoteZ,13,0.8
2564,PickupGestureWiimoteZ,14,0.78
2565,PickupGestureWiimoteZ,15,0.8
2566,PickupGestureWiimoteZ,16,0.8
2567,PickupGestureWiimoteZ,17,0.78
2568,PickupGestureWiimoteZ,18,0.78
2569,PickupGestureWiimoteZ,19,0.78
2570,PickupGestureWiimoteZ,20,0.78
2571,PickupGestureWiimoteZ,21,0.78
2572,PickupGestureWiimoteZ,22,0.8
2573,PickupGestureWiimoteZ,23,0.8
2574,PickupGestureWiimoteZ,24,0.78
2575,PickupGestureWiimoteZ,25,0.8
2576,PickupGestureWiimoteZ,26,0.8
2577,PickupGestureWiimoteZ,27,0.8
2578,PickupGestureWiimoteZ,28,0.8
2579,PickupGestureWiimoteZ,29,0.8
2580,PigAirwayPressure,0,0.8028846153846154
2581,PigAirwayPressure,1,0.8125
2582,PigAirwayPressure,2,0.8125
2583,PigAirwayPressure,3,0.7980769230769231
2584,PigAirwayPressure,4,0.8028846153846154
2585,PigAirwayPressure,5,0.7980769230769231
2586,PigAirwayPressure,6,0.7980769230769231
2587,PigAirwayPressure,7,0.8076923076923077
2588,PigAirwayPressure,8,0.8125
2589,PigAirwayPressure,9,0.8028846153846154
2590,PigAirwayPressure,10,0.8076923076923077
2591,PigAirwayPressure,11,0.8028846153846154
2592,PigAirwayPressure,12,0.7884615384615384
2593,PigAirwayPressure,13,0.8076923076923077
2594,PigAirwayPressure,14,0.8028846153846154
2595,PigAirwayPressure,15,0.8173076923076923
2596,PigAirwayPressure,16,0.8125
2597,PigAirwayPressure,17,0.8076923076923077
2598,PigAirwayPressure,18,0.8076923076923077
2599,PigAirwayPressure,19,0.8028846153846154
2600,PigAirwayPressure,20,0.7980769230769231
2601,PigAirwayPressure,21,0.8125
2602,PigAirwayPressure,22,0.7980769230769231
2603,PigAirwayPressure,23,0.8076923076923077
2604,PigAirwayPressure,24,0.7932692307692307
2605,PigAirwayPressure,25,0.7932692307692307
2606,PigAirwayPressure,26,0.8221153846153846
2607,PigAirwayPressure,27,0.7980769230769231
2608,PigAirwayPressure,28,0.8125
2609,PigAirwayPressure,29,0.8173076923076923
2610,PigArtPressure,0,0.9567307692307693
2611,PigArtPressure,1,0.9567307692307693
2612,PigArtPressure,2,0.9615384615384616
2613,PigArtPressure,3,0.9615384615384616
2614,PigArtPressure,4,0.9519230769230769
2615,PigArtPressure,5,0.9567307692307693
2616,PigArtPressure,6,0.9615384615384616
2617,PigArtPressure,7,0.9615384615384616
2618,PigArtPressure,8,0.9567307692307693
2619,PigArtPressure,9,0.9567307692307693
2620,PigArtPressure,10,0.9567307692307693
2621,PigArtPressure,11,0.9615384615384616
2622,PigArtPressure,12,0.9615384615384616
2623,PigArtPressure,13,0.9567307692307693
2624,PigArtPressure,14,0.9567307692307693
2625,PigArtPressure,15,0.9615384615384616
2626,PigArtPressure,16,0.9567307692307693
2627,PigArtPressure,17,0.9567307692307693
2628,PigArtPressure,18,0.9567307692307693
2629,PigArtPressure,19,0.9519230769230769
2630,PigArtPressure,20,0.9519230769230769
2631,PigArtPressure,21,0.9567307692307693
2632,PigArtPressure,22,0.9567307692307693
2633,PigArtPressure,23,0.9567307692307693
2634,PigArtPressure,24,0.9615384615384616
2635,PigArtPressure,25,0.9567307692307693
2636,PigArtPressure,26,0.9567307692307693
2637,PigArtPressure,27,0.9567307692307693
2638,PigArtPressure,28,0.9567307692307693
2639,PigArtPressure,29,0.9615384615384616
2640,PigCVP,0,0.9326923076923077
2641,PigCVP,1,0.9278846153846154
2642,PigCVP,2,0.9326923076923077
2643,PigCVP,3,0.9326923076923077
2644,PigCVP,4,0.9278846153846154
2645,PigCVP,5,0.9326923076923077
2646,PigCVP,6,0.9326923076923077
2647,PigCVP,7,0.9326923076923077
2648,PigCVP,8,0.9278846153846154
2649,PigCVP,9,0.9326923076923077
2650,PigCVP,10,0.9326923076923077
2651,PigCVP,11,0.9278846153846154
2652,PigCVP,12,0.9326923076923077
2653,PigCVP,13,0.9326923076923077
2654,PigCVP,14,0.9326923076923077
2655,PigCVP,15,0.9326923076923077
2656,PigCVP,16,0.9326923076923077
